review,sentiment
"Really bad movie, the story is too simple and predictable and poor acting as a complement.<br /><br />This vampire's hunter story is the worst that i have seen so far, Derek Bliss (Jon Bon Jovi), travels to Mexico in search for some blood suckers!, he use some interesting weapons (but nothing compared to Blade), and is part of some Van Helsig vampire's hunters net?, OK, but he work alone. He's assigned to the pursuit of a powerful vampire queen that is searching some black crucifix to perform a ritual which will enable her to be invulnerable to sunlight (is almost a sequel of Vampires (1998) directed by John Carpenter and starred by James Woods), Derek start his quest in the search of the queen with some new friends: Sancho (Diego Luna, really bad acting also) a teenager without experience, Father Rodrigo (Cristian De la Fuente) a catholic priest, Zoey (Natasha Wagner) a particular vampire and Ray Collins (Darius McCrary) another expert vampire hunter. So obviously in this adventure he isn't alone.<br /><br />You can start feeling how this movie would be just looking at his lead actor (Jon Bon Jovi); is a huge difference in the acting quality compared to James Woods, and then, if you watch the film (i don't recommend this part), you will get involved in one of the more simplest stories, totally predictable, with terrible acting performances, really bad special effects and incoherent events!.<br /><br />I deeply recommend not to see this film!, rent another movie, see another channel, go out with your friends, etc.<br /><br />3/10",negative
"I was going to use 'The German Scream' as a summary but that was already taken lol. It sums up Anatomy nicely. Provided you're not alien to reading subtitles, Anatomy fits in snugly with the Scream/Urban Legend pack. It's a teen-horror set in a medical school where the students are going missing then turning up as experiment subjects in the dissection lab. Cue one plucky student investigating herself and uncovering a giant conspiracy.<br /><br />Provided you're watching the original German language film (I can't comment on the dub, having not seen the English edition) Anatomy is sharply written and cleverly plotted so that the tension never really lets up. In comparison to it's American counterparts, the mystery is uncovered much faster, meaning that instead of being a slasher right up until the final reveal, Anatomy evolves during it's running time from a slasher-come-body horror movie into a smart and exciting thriller. It's a gripping ride from start to finish.<br /><br />Hats off to the actors involved as well. Franka Potente proves once more that she's an intelligent, smart actress who can make any role come to life. Her central performance as Paula is a great foundation for the movie to build from. The spooky lecturers and their teachers pets are equally good, a truly foreboding presence at all times.<br /><br />It's also astounding that the movie doesn't drag much. The pace is fast and punchy, very similar to the earlier Urban Legend, meaning that there's always something going on to keep your attention high. If there's one downside it could be that some will find Anatomy too gruesome for them, but if you persevere through the first half's admittedly graphic dissection sequences, the latter half with it's exciting thriller overtones will reward you. I recommend Anatomy to anyone who enjoys a good teen-horror but is a bit jaded with the American take on the matter.",positive
"First this movie was not that bad.It was entertaining...at least to me for probably all the wrong reasons. I have never seen the original so can't compare the two.<br /><br />This movie reminded me of that weird Christopher Reeve movie Village of the Damned. THe two movies have different plots, but that creepy disgusted feeling and unwanted comedy exist in both.<br /><br />The wicker man is suppose to be a mystery/thriller/men please don't anger the women movie. I don't know the whole pagan thing and sacrifice was a little off.<br /><br />Nicholas Cage, his glorious bad self goes to a secluded Island called Summerisle when he receives a letter in calligraphy from his long lost fiancée who claims her daughter has been taken and hidden by fellow islanders. <br /><br />Cage is a police officer and being the weary policeman he is he goes to the semi uncharted island leaving no word of his whereabouts to anyone who is located in the real world. Stupid.<br /><br />Things get weirder when the large Amish-esquire women who populate the island snarl at him and lie about the whereabouts of the missing girl. His fiancée is no help who seems to be elusive and weary the whole time. Cage stays on the Island when he learns that the missing girl is his daughter and he is the lucky man tricked to come to this island as a sacrificial victim during the islands sick harvest festival.<br /><br />In this movie males do not fare so well. A sick twisted display of feminism? <br /><br />I found the movie laughable at times particularly when cage punches some women and runs around in a bear suit. I think there were too many potholes in this movie. I find the whole concept of angry women secluding themselves on an island without any care for males quite entertaining, but the way it was portrayed in this movie was just weird. While most women have had some jerk hurt and anger them this is clearly a form of sexism. I would have turned the movie off in disgust if the roles were reversed. This movie is something to watch maybe just once or twice. It is NOT a thriller it should be categorized as just strange.",negative
"Blythe Danner and Judith Ivey deliver wonderful performances here as Jonathan Silverman, as Eugene, recounts his life in 1937's Brighton Beach.<br /><br />What makes the film so good is the relationships among the characters with a backdrop of extremely wonderful family values.<br /><br />Bob Dishy had a marvelous opportunity here as the father of the clan. He gives a restrained but compelling performance as the patriarch of the family.<br /><br />His sons played by Jonathan Silverman and Brian Dillinger are fabulous. There are certain scenes when Silverman is skating or hopping where I'm reminded of Jerry Lewis.<br /><br />As for Danner and Ivey, they too are wonderful. Their mannerisms, intonation and idealism of the Jewish culture are beautifully realized by them.<br /><br />The cinematography is just wonderful. Beautiful Brighton in 1937! Even as the inevitability of war loomed, the film is rich with many of the typical problems faced by families in that period. In a sense, you don't have to be Jewish to experience what the family is going through.<br /><br />A must see for nostalgic buffs, and those of us who believe so strongly in family values.",positive
"Normally when I write a review for a movie online, it is for one of three reasons. Either, I have found something exceptionally lacking in a film that otherwise would have been excellent, I feel that the public's perception of a film before viewing it is inaccurate for a number of reasons, or I believe that the purpose or message of a film needs to be clarified or explained with the help of other reviewers. While all of these reasons may appear to be somewhat negative, I find that writing a review that lavishes nothing but praise and statements such as, ""This is one of the best films of all time!"", does nothing to enlighten a potential viewer on its merits and downsides, nor does it often give reasoning as to why a movie is so good, which should be the point of the review in the first place. With that being said, War of the Worlds is nothing more than a hurried, incompetent attempt at a money grab; piggy-backing its loathsome carcass on the multi-million dollar advertising campaign of the film of the same name directed by Steven Spielberg. Many people will buy this DVD in anticipation of the summer blockbuster and many more poor souls will buy it looking for more material on the same subject. This movie is not even ""so bad"" that it becomes funny or endearing, rather the audience will be so unbelievably disappointed as to reach the point of anger. Now with most of the insults out of the way, allow me to give some arguments as a warning to those more fortunate than I. <br /><br />Judging from the cover and the lack of any publicity for this film (I found it as SAM's Club for 8 bucks), I assumed that the cast would be no-names and that the special effects would be nothing too spectacular. Check. This is not a big deal for me, as I find a large budget and an over-reliance on big name stars and SE can diminish an otherwise decent movie. I also did not expect to be blown away by great dialog or a moving score. Check again. What I did hope for was an actual serious attempt at a classic theme and a few alien/battle scenes. <br /><br />Now, as per IMDb's policy any spoilers must be announced in advance, no matter how small, so here is fair warning. The movie opens with a lot of inane small-talk, followed by a trip to an observatory to look at a red dot. Seriously, it is a pictures of a red dot in a tube. It is very hard to describe every little issue in depth, but by the end of the first ten minutes, the combination of shaky camera-work, spliced scenes, and a LOT of walking begin to frustrate the viewer. However, the costuming is surprisingly not bad and the hope that the pods will reveal something mysterious keeps you going. The next 30 minutes basically go as follows: one of the main characters walks to one of the pods, he looks at the pods and talks to another main character about looking at the pod and it may be hot. They both walk back to town. These walks aren't two seconds or added so that dialog may be exchanged. They are twenty seconds or more and are there simply to add filler to an already bloated three hour movie. In a particularly grueling scene, the main character is shown looking at a pod, then he is shown pacing and panting, then he looks at the pod, then he takes a one minute walk through a field to town, then comes in to town and walks into a building, then he has a cup of coffee and says ""Thank you Mary"" to a random maid that serves him coffee, then he puts down the coffee and walks out the building, then he walks a minutes through the field and back to the pod. I apologize for the extreme run-on sentence, but it is perhaps the best way to summarize this entire film. Characters speak way too long about mundane things, they walk a lot, they send other people to walk, the camera fluctuates between high speed and slow speed, but for no dramatic effect, simply the camera man is a sophomore at Tech somewhere. The editing is mind-bogglingly bad. People actions make little sense. For instance, when the professor goes to a farmer's house and says that he needs the farmer to give him a ride to town, the farmer stutters and paces around. When the professor says that there is a pod and that men might be trapped inside, the farmer locks him in a shed only to see the professor grab a pitchfork and open the weak shed a second later. Nothing of any consequence of course comes from this entire scene, as the professor runs into the main character a moment later so they can begin their afternoon walk. The entire film feels as if someone at one point had a good idea about making a film, but absolutely no idea how to put that in motion. I have seen better high school video productions. Finally, the special effects are laughable and do nothing to advance the story. I get the feeling that the director really wanted this film to become somewhat of a cult classic of campy garbage. However, it is so awful in technical aspects, and in sheer common sense that it only makes people mad. Avoid this film at all costs.",negative
"I caught this film late on a sat night/ Sunday morning with my brother. We had been drinking. This is one of the best films for ripping apart I have ever seen. From the 'luxury' ocean liner actually being a 'roll on, roll off' ferry, complete with cast iron everything to the doors with adhesive stickers saying staff, then seeing the same door being used for something else in another scene - this film rocks!! The continuity is so poor you cant help but notice it, it slaps you in the face with the holes. In the final scene he jumps off a life boat with the ferry in the distance. Cut to his son and new girlfriend (The ships PR director who knows kung-fu and used to be in the police but was dismissed for doing things her way - true)on the ferry going very fast away from the explosion. ......Then the dad is there hugging them. HoW???? Who cares, its magic. There is not one redeeming feature to this film. The casino is the size of a large bedroom with one casino table. when being chased by the villains there is only One place to hide, you've guessed it. Enter the villains who, instead of checking under the One table, proceed to shoot up four fruit machines and a little corner bar (a corner bar in the casino - fantastic). They walk straight past the only hiding place thus allowing our Casper to get around them and 'take them out'.<br /><br />Get some mates over, get a few drinks in, put this film on and howl.",positive
"This is essentially a variation on House Of Wax ,in both the plot and the type of role played by the star of both movies ,Vincent Price.In both pictures he plays a talented artist who is sent toppling over the edge into insanity when his creations are usurped by other,less talented and less scrupulous people .In this movie he plays a designer of illusions for stage magicians who aspires to set out on a performing career himself only to be frustrated when another illusionist ,the Great Rinaldo (John Emery)insists that he honour his contract and give him first choice of any illusions he designs.Price is already ill disposed towards Rinaldi as his former wife is now a paramour of Rinaldi. He deploys his talents as an illusionist and as a brilliant mimic to avenge himself upon Rinaldi and others who thwart his plans for recognition as a performer and a designer.<br /><br />Price is pretty much the whole show here and gives a well judged star turn as a wronged man whose predicament earns audience sympathy.The rest of the cast are competent if colourless and the weight of the whole venture falls on Price who carries the burden with ease .<br /><br />Good solid B Movie melodrama , this is a crime movie rather than a horror picture and is enjoyable providing you don't expect a masterpiece .Shot in black and white it is low on gore and is best seen as melodrama and enjoyed for the presence of its star giving an idiosyncratic performance",positive
"Linda Lovelace was the victim of a sadistic woman hater, Chuck Traynor. I don't understand how having sex with a dog (which is animal abuse, as well) can be found to be entertaining or funny. Linda Lovelace was a virtual prisoner who was coerced into making these films. I know some people will criticize this comment but I feel strongly that these types of films fuel the fire of hatred and further misogynistic feelings towards women. This society continues to portray women as sexual objects as opposed to human beings. We call ourselves ""civilized"" however I feel we have a long way to go before we can ever scratch the surface of being civilized.",negative
"A drifter looking for a job is mistaken for a hit man in a small Wyoming town, leading to all kinds of complications. Cage is perfectly cast as the unlucky schmuck hoping to make a quick buck and get out of town but finding he can't escape the title town. Hopper does what he does best, playing a psycho known as ""Lyle from Dallas,"" the real hit man. Walsh as a crooked sheriff and Boyle as a femme fatale round out the fine cast. The script by brothers John and Rick Dahl contains delicious twists and turns, and John's direction creates a terrific ""neo noir"" atmosphere. Witty and very entertaining, it sucks the viewer in from the start and never lets up.",positive
"It was a sweet, intro for the most intelegent Sailor Soldier, Sailor Mercury. It consisted with a new ""in croud"", Merciurios. He, at the beganing wrote a love letter to Ami, which would be starltling (of course) and, now, Ami thiks he is a chibi-Einstien, and he is attractive (He ended up looking like Umino (Melvin)). This was a halarios (expesialy Minako's ""It's no skin off my neck"" scene (HOT!)) Well, I really like the Bishojo Senshi Sailor Moon Series, I personally think its the best anime ever!, But, this movie was nice, funny, but not as adventurios as Sailor Moon R- It was more like the ""S"" movie. I saw this @ Sailor Moon Univewrse, with real Player, and it was pretty good. (Over all)",positive
"I read about this film on-line and after seeing the generally positive reviews it has received, and viewing the trailer, I decided to check it out for myself. What a disappointment! It starts out well enough. the opening scene was actually pretty tense, but from there it's all downhill. I can see that the filmmakers were trying to do something different with this movie, but by doing so, they took all the enjoyment out of watching it. Those choices combined with the ""C.S.I"" editing, use of music and montage, lack of suspense, scares, or humor really drag this film down. There's too much foreshadowing and to many ""subtle"" clues, so when the first twist arrives early on, you already know how the movie is going to end. I gave the movie three stars because I think the cast did a good job, other than that I can't recommend this movie.",negative
"Spoiler alert  although I think this one was spoiled coming out of the can It's hard to even imagine that a film with these stars, from this studio, made at this time period, could be so awful, but it is. It is the film's biggest flaw by far that it just doesn't make any damn sense.<br /><br />Rich widower American aristocrat Penn Gaylord leaves his small daughter ""in charge"" and goes off to World War I where he is killed. Then we flash forward to present day (1942) and total confusion. The three sisters are in court where they are said to have spent the last twenty years, and some jerk named Barclay is trying to take their home away from them. This is just the beginning of an endless series of unanswered questions that comprises the script, more holes in it than The Warren Report. What happened to the Gaylord fortune? If the will is worth half a billion, why has the family home gone from an opulent palace to the house on The Munsters? Who the devil is this Barclay clown? And why is he able to take someone's home away from them? The questions just pile on top of more questions.<br /><br />The usually affable and charming George Brent is playing Barclay, who is inexplicably a total sod tromping all over everyone, taking whatever the heck he wants no matter who it belongs to and without a twinge of guilt; yet no one besides Fiona (Barbara Stanwick) seems to particularly dislike this cretin. Why? None of these questions are ever answered. We instead just follow Fiona's life from one train wreck to another, the evil Barclay takes away her home, her fortune, and even her child. What does she do? Shoot him? Set him on fire? No, too logical. In a completely improbably wrap-up, this woman, who's only prior romantic involvement with Barclay was, save for the technicality of marriage, rape, suddenly decides mid-sentence (literally) that she does not hate him, she loves him. And they're going to live happily ever after. All of a sudden for no reason in the world, this early female role model of independence and authority is transformed into the usual helpless ankle-twisting twit more commonly found in films of this era. Yeah, sure, steal everything in the world that belongs to me and I'll fall in love with you. On what planet does that happen? I can only guess the reason I never heard of this film before I happened to catch it on Turner is that it was as lost on contemporary audiences as it is today.",negative
"This is the final episode we deserved. At the end of the last season, things were left in a 'life goes on' mood, which was hardly the wrap-up that this realistic series deserved. While not a happy show, this series was always one that made you think (a rare thing on television), and this is no exception. 'Is death justified by reasoning?' 'Are morals reflective of society, or is society shaped by the morals that are selected by the few in power?' 'What is a just death, and can it exist?' All of these questions, and more, are posed by the writers of this show every week, and this is their final thesis. Fine acting, great writing, wonderful camera-work, brilliant editing, clean direction. If you have seen the series and you missed this when it first ran, then get a hold on a copy somehow. If you never watched the series when it ran, then this will stand up on its own, but it may be heavy going trying to keep up with who all the characters are and what they are alluding to in their varied pasts. For those of us who were avid viewers of the series in the last two seasons, this is very satisfying viewing.",positive
"This was one of the worst films I have ever seen.<br /><br />I usually praise any film for some aspect of its production, but the intensely irritating behaviour of more than half the characters made it hard for me to appreciate any part of this film.<br /><br />Most common was the inference that the bloke who designed the building was at fault an avalanche collapsing it. Er ok.<br /><br />Also, trying to out ski an avalanche slalom style is not gonna work. Running 10 feet into some trees is not gonna work. Alas it does here. As mentioned before the innate dumbness and sheer stupidity of some characters is ridiculous. In an enclosed space, with limited oxygen a four year old could tell you starting a fire is not a good idea.<br /><br />Anyway, about 5 minutes of the movie redeems itself and acquires some appreciation. However, if you have a modicum of intelligence you too will find most of this film hard to tolerate.<br /><br />It pains me that so many quality stories go unproduced and yet someone will pay for things like this to be made.<br /><br />Oh, did I mention the last five minutes? Well to give you a hook you have to keep watching in order to see the latest in combative avalanche techniques. Absolutely priceless.",negative
"There are often badly-matched couples (in the general sense of the term) -in Huston's movies :""African Queen"" ""Heaven knows Mister Allison"" ""roots of Heaven"" ""Misfits"" ...""The Barbarian and the geisha"" (check the title) is another good example,so to speak.It seems that Japanese stuff was trendy at the time as such works as ""Sayonara"" "" the world of Suzie Wong"" and ""the teahouse of the August moon"" bear witness. Huston's effort might be the worst of this rather bad lot(with the exception of ""Susie "" maybe).John Wayne perfectly fits in Ford's world ,in Huston's he's like a bull in a china shop.His Japanese partner is totally bland.Even the dramatic scenes (cholera epidemic) do not save the movie from absolute boredom.<br /><br />Only those utterly enamoured of Huston's every work need to choose this ,among all his other great movies around.",negative
"This film caught me off guard when it started out in a Cafe located in Arizona and a Richard Grieco,(Rex),""Dead Easy"",'04, decides to have something to eat and gets all hot and bothered over a very hot, sexy waitress. While Rex steps out of the Cafe, he sees a State Trooper and asks him,""ARE YOU FAST?"" and then all hell breaks loose in more ways than one. Nancy Allen (Maggie Hewitt),""Dressed to Kill,"",'80, is a TV reporter and is always looking for a news scoop to broadcast. Maggie winds up in a hot tub and Rex comes a calling on her to tell her he wants a show down, Western style, with the local top cop in town. This is a different film, however, Nancy Allen and Richard Grieco are the only two actors who help this picture TOGETHER!",positive
"<br /><br />As a fan of bad movies (and MST3K, and a member of MFT3K), I must say I've seen my share of them. But geez! Even the worst I've seen at least had a soundtrack. As George Lazenby stiffly wanders around Hong Kong, doing who knows what, you can guarantee that you won't be distracted by any of that background music that fills todays cinema. Or any of that music that fills elevators. I don't think anyone in this film even hums.<br /><br />Now, this isn't entirely true -- there *is* a sound track. if you listen closely, you will hear it chime in about a half-dozen times through the course of the film. Of course, the timing will be entirely inappropriate, and it doesn't last very long, but something that could be classified as ""music"" does occur. Your best bet, though, is to sit your toddler armed with a wooden spoon down in front of the TV with a collection of pots and pans while you watch. The rhythm and flow would be better than anything the film offers.<br /><br />Keep an eye out for Sammo Hung as a minor villian in this film. Aren't we all glad he found Jackie Chan to work with?",negative
"I don't think I've ever been so bowled over by the sheer absurdity of a movie in my entire life as i was when i walked out of this piece of crap. NOTHING in it makes any sense. none of it is clever or well thought out. out of lack of truly suspenseful moments they repeatedly use that total cop-out trick where you build up the music before the character does something like open a door or push aside a curtain and then nothing's there. thats OK to do once, maybe, but i counted three times. there are things thrown in for no apparent reason, characters, half-formed story lines.... the characters weren't well developed at ALL. the ending was.. bad. bad, bad, bad, everything, every component, of this film is terrible. and I'm just here to warn you all of that.",negative
"After watching this movie on tv, I looked it up in the IMDB and imagine to my surprise a user rating of 7.6! This is not a good film. Especially bad is the editing; the poor way the story jumps from one point to another was amateurish and a huge distraction. It's not very fluently done. I do agree that the acting was fairly decent, especially Kelly Kapowski, and that the story was intriguing enough.",negative
"""Dope Sick Love"" is a really remarkable documentary made for HBO about two pairs of heroin addicted lovers roaming the streets of NYC. I managed to catch it one night by accident and found it absolutely mesmerizing. There is no narration and we never see any interviews with the subjects, the camera just follows them around, like a third eye, completely detached. The people being followed don't even seem aware that they're being filmed! (or, at least, they don't seem to care). The footage is amazingly candid. Some of the most candid I've ever seen. This is as real as it gets. The nuts and bolts of what its like to be on the street and addicted to heroin. We watch them score dope, shoot it, make up, hustle, and even impersonate cops to rob people, and about a million other tiny details that less observant documentary filmmakers would leave out.<br /><br />Some of the footage is truly horrifying. Like watching one guy frantically searching for fix he lost. I found myself praying that he would find it, just so that his misery would temporarily end. And when he does find it, the guy literally dances in the street.<br /><br />The cyclical nature of drug addiction becomes very apparent while watching this. EVERYTHING is about getting the next score to these folks, yet the next score seems to be well worth the immense trouble they go through. <br /><br />I would love to get a copy of this, if anyone knows where it is available. Highly recommended, if you can catch it on HBO.",positive
"We still really love the movie and soundtrack ""Valley Girl"". I have owned it on video for eons and wore out the original soundtrack. I have several friends with whom I get together and we have ""80's Raves"" - parties where we get together and play 80's music and run ""Valley Girl"" on the big screen - and we're all in our 30's now. We have an AWESOME time.<br /><br />It's all in good fun, like, ya know?",positive
"What a GREAT British movie, a screaming good laugh and sexy Gary Stretch too, and oh, lots of bikes and lovely Welsh countryside.<br /><br />Members of our club the ARROWHEAD Bike and Trike Social Club appear in it as extras! Hooray!! <br /><br />There are some genuinely hilarious bits, good acting, a good idea.<br /><br />Met the director, Jon Ivay at a showing in Wareham, Dorset. A great man, down to earth and a good laugh. This film must be supported, as all great Brit movies should!<br /><br />So please go and see it if you can, they have a website with cinemas that are showing it , so find one near you!<br /><br />I can't wait to get the DVD. Some of our biker friends have seen the film two or three times already and can't get enough of it.<br /><br />Amanda",positive
"Postwar England, the dawn of the ""atomic age"". Yet, the worries of a young schoolboy yearning to experience his first ""kiss"" cannot be derailed by something as inconsequential as THE BOMB. This was a delightful if not educational look at young love from the vantage point of an adolescent male and his world of the<br /><br />1940's. Free of political correctness and preachy messages, this film exposes the viewer to the world that only the mind (and<br /><br />hormones) of a young teenager can create. Wonderful subplots<br /><br />maintain character interest ala ""Gregory's Girl"", and plenty<br /><br />of well blocked shots help keep up the imagery of this era. This is a very good story for anyone, young or old, who has<br /><br />ever been in love, or ever wanted to be. Does he ever get his wish? Watch it and see.",positive
"Throw Momma hasn't dated at all, it's as funny now as when it was released. A genuinely eccentric comedy, that doesn't try too hard to be liked and is all the better for it, full of memorable laugh out loud lines. Even small characters are well written and beautifully played, like Billy Crystal's best friend's girlfriend, and a lovely cameo from Rob Reiner as Crystal's agent. A little bit insane and a lot funny.",positive
"Some might say something like ""Baby Geniuses"" with its giant robot infants or ""Dumbo"" with its psychedelic drug-addled nightmare sequence would win the award for the most disturbing movie ever made for children. You might say that too, but you'd be wrong. Lo and behold, for I bring to you: Santa Claus, the most helplessly messed up family film since ... well, ever. <br /><br />From the opening scenes showing children from different parts of the world singing their insipid theme songs (seriously, this segment is nearly 20 freakin' minutes long and has nothing to do with the plot!) to the thrilling conclusion in which Merlin pops up from outta nowhere and saves the day (don't mind him, he's from Barcelona), this is childhood trauma at its finest. And no matter how hard I try, no matter how many different therapists I visit, I just... can't... get... those... reindeer's...laughter...out... of... my ... head! <br /><br />Avoid this mind-bending piece of trash like you'd avoid a sex-starved whale during mating season. Still, if flaming gay demons with a serious case of the overacting flu are something for you, I guess you should give it a try. But really, this movie isn't worth your time and mental health.",negative
"Erika Kohut is a woman with deep sexual problems. At the start of the film, we see her arriving home late. When her older mother protests, Erika goes into a frenzy, attacking the older woman without pity. Erika, as it turns out, is a musical teacher of a certain renown in the conservatory where she teaches. When we next see her, she is the model of composure, but she shows a cruel side in the way she attacks a young male student because she feels he is wasting his time, and hers. The same goes for the insecure Anna, a talented girl who Erika hates, maybe because she sees in the young woman a promise that she is not willing to promote.<br /><br />At the end of the day, we watch Erika as she goes into an amusement area and proceeds to one of the cabins where pornographic material is shown. Erika is transfixed as she watches the things that are being performed on the screen. On another occasion, Erika comes to a drive-in where a movie is in progress. Her attention goes toward a parked car in which, two lovers are performing a sex act. The camera lingers on Erika as she is lost in reverie watching what the two lovers are doing, until she is surprised by the young man inside the car. Erika flees horrified she's been discovered.<br /><br />When a wealthy couple invites Erika to perform in a recital in their opulent home, she meets an eager young man, Walter, who is related to the hosts. Walter is immediately taken with Erika's playing; the young man is a talented pianist himself. His eagerness to compliment Erika is met with skepticism on her part. Walter decides to audition for Erika's master class, and is accepted.<br /><br />Thus begins Walter pursuit of Erika, who is taken aback when she realizes what the young man's motives really are. In turn, Erika, begins to fantasize about Walter in ways that only her mind could, imagining what she would like him do when, and if, they get together. Walter gets turned off by the letter Erika has written to him, detailing sexual acts that are repugnant to the young man.<br /><br />The film's ending, reminded us of the last sequence of Mr. Haneke's current ""Cache"". We are taken to a concert hall where Erika is going to perform. She is seen stalking the lobby looking for the arrival of Walter, who goes on into the hall without noticing her. Erika's expression to the camera reveals a lot more of her state of mind in that last minutes of the film. As she flees the lobby area after inflicting a wound on herself, the camera abandons her and concentrates on the building's facade that seems to stay on the screen for a long time.<br /><br />""La Pianiste"" is a personal triumph for Isabelle Huppert. This magnificent actress does one of her best appearances on the screen, guided by the sure hand of Michael Haneke, one of the most interesting directors working today. Ms. Huppert's works with economic gestures, yet, she projects so much of her soul as she burns the screen with her Erika.<br /><br />The supporting cast does wonders under the director's guidance. Annie Girardot, always excellent, is perfect as Erika's mother. She seems to be the key of whatever went wrong with her daughter. There is a hint of incest that is played with subtleness in the context of the film. Benoit Magimel is perfectly cast as Walter. This young actor does a wonderful job in the film as the young man, so in love with a woman that is possessed by demons, that he'll never be able to chase away or get her to love him in a normal manner.<br /><br />Michael Haneke films are always disturbing to watch, yet they offer so many rewards because he dares to go where other men don't. The magnificent music heard in the film are mainly by Schubert and Schumann, two composers that are Erika's own favorites. The movie is helped tremendously by Christian Berger's cinematography.",positive
"Typically Spanish production - slow-moving, but with great sensuousness and sexuality oozing from the lead actress Paz Vega. (Watch her in ""Spanglish""). Great sets, lots of colour - you get to see Cordoba, Seville, Spanish mountains and countryside. The plot tends to meander here and there, but if you follow closely (I managed to, even though the film is in Spanish), you'll get the gist of it.<br /><br />It's about how one very highly sensual young Gypsy woman, Carmen, uses her feminine wiles to seduce men to do her bidding. Carmen is being taken to prison after attacking a fellow cigarera at the cigar factory where she works. She persuades Jose, the soldier in charge of taking her to prison, to let her escape. Jose succumbs to her charms because she speaks Basque (he is Navarrese and speaks the same language). Jose is punished by 1 month in jail and demoted to foot soldier. He later meets Carmen at a party and they end up becoming lovers. But Carmen refuses to commit to him, and continues her lascivious and flirty lifestyle. In a jealous rage, Jose kills a fellow soldier who has been with Carmen. They then have to leave town. Life on the run turns Jose into a bandit. Carmen, meanwhile, remains the same, a wildly promiscuous woman. In the end, Jose loses his mind and ends up killing Carmen.<br /><br />The story is told by Jose in prison, awaiting to be executed. The person he tells the story to is Prospero Merrime, a French writer and anthropologist, whose fancy watch (it plays Beethoven's Fur Elise) was stolen by either Carmen or Jose.<br /><br />Worth watching for the sets and for the delectable Paz Vega.",positive
"First of all, the title ""DAILY"" is a LIE. <br /><br />Every ""Daily Show"" program opens with an on-screen visual of the date it was made, followed by a pause and the opening announce. On the many days when they are RE-RUNNING a Daily Show, they slip-cue the tape and OMIT the date and begin with the opening announce giving the false impression that the show is a new one. That's a lie. There is no mention of it being a rebroadcast. And that kind of crap is just a small indicator of how sneaky and deceptive this show is. <br /><br />Furthermore, it's only on 4 nights a week. That's not quite ""daily"" - meaning Monday through Friday - another shortcoming but one I am grateful for.<br /><br />It's sad to think that many clueless young people use this fake news program as their main, often only, news source. This leaves them woefully ignorant and much worse - badly misinformed.<br /><br />Although it leans liberal-left, politically, this show can be amusing at times. However, its veracity is low. Facts and information are often cleverly twisted to fit the writers' agendas. It's often hard to tell where the facts leave off and the fiction and comedy writing begin. The result is pre-digested, reinterpreted information designed to persuade and influence. This is called ""PROPAGANDA"".<br /><br />The remote interviews are heavily kluged in editing.<br /><br />It really loses me when it bashes God and Christians - which it does all too often. However, you'll never hear anything vaguely anti-Semitic.<br /><br />If Jon Stewart and company attacked anyone but Christians, it would be considered an offensive outrage. The names in the credits explain the source.",negative
"""A young woman unwittingly becomes part of a kidnapping plot involving the son of a movie producer she is babysitting. The kidnappers happen to be former business partners of the son's father and are looking to exact some revenge on him. Our babysitter must bide her time and wait to see what will become of the son and herself, while the kidnappers begin to argue amongst themselves, placing the kidnap victims in great peril,"" according to the DVD sleeve's synopsis.<br /><br />That acclaimed director René Clément could be responsible for this haphazard crime thriller is the real shocker. Despite beginning with the appearance of having been edited in a washing machine, the film develops a linear storyline. Once you've figured out what is going on, the engaging Maria Schneider (as Michelle) and endearing John Whittington (as Boots) can get you through the film. There are a couple of female nude scenes, which fit into the storyline well.<br /><br />**** Wanted: Babysitter (10/15/75) René Clément ~ Maria Schneider, John Whittington, Vic Morrow",negative
"Yes, this was pure unbelievable condescending babble. We know that the French often have a skewed idea of the USA, it's puritanism and views towards sex. As an American (Hoosier) who lives in France, I have ample opportunity to observe these attitudes. And while some of these preconceived notions may be true, NOT ONE ELEMENT of the midwestern town portrayed in this film rang real. A man who has never had sex because he was told in high school 20 years prior that his penis is too big? Where in the world would you find that? A juke box in a bar that plays only vintage bluegrass? A town with maybe 16 people less than two hours away from Chicago, but with no major gas station, no Tvs in the home, no McDonalds, no kids... A population that knows each other's intimate details yet relentlessly gets together like one big family that hates each other. The adult males plant whoopee cushions at the local cafe, have farms but don't harvest, kill the guy they don't like in front of everyone and seem to get away with it, and all with equal emotion? The liberated French girl who will screw the 17 year old virgin boy because of her sexual generosity, the too much flesh guy who goes from getting off in cornfields by the mere breath of an Illinois breeze to helping deflower this same 17 year old farm boy? HELP! I am so baffled and astounded by the absurdity of this film that I am not expressing clearly how ridiculous it is. Go see it for the A-to-Z primer on what to avoid. Gosh, I hope I didn't ruin it for you!",negative
