review,sentiment
"I just wanna say that amongst all the so-called classic hiphop films Ive seen like Wild Style, KrushGroove, Breakin', Style Wars etc... IMO BEAT STREET is the best amongst the others. Whenever I ask other people about which is their fave, then it seems that BEAT STREET pops out the most. But still, its the lowest ranked of all. 4.3 is just a punch ""under the belt"" (If say, 5 points is the belt). I love the music performances, the breakdancing makes me wanna spin, RAMO makes me wanna throw a piece...c'mon, its a classic!!!",positive
"I just got back from the film and I'm completely appalled. This movie is an absolute mockery to all of mankind. The theatre I was in maybe had 4 other people. This movie was recommended to me and I couldn't believe that this person liked it. I can't believe that any sane human would like it. There was no plot NO PLOT AT ALL. It was a joke. How can you make a movie about nothing. This movie only goes to show why Hollywood is in such a shambles. I can only just look at the spiral of the ""Horror Movie"" industry and giggle. What a travesty to all filmaking, this is true of all the new ""teen horror flicks"" Grudge,Boogeyman,Ring,Saw series. It is all such trash. Don't support this kind of hogwash!",negative
"There are some redeeming qualities to this show. One is that the theme tune does have a decent melody. The show does have a nice premise. Also, I am probably in the minority, but I like Wanda. I like the fact she is caring, and is more a mother figure to Timmy. However, despite all this, I do not like this show, it isn't excrement but I do find it very annoying.I wouldn't say that it is the best animated show on Planet Earth. When I use that term for an animated TV show, I think of Peter Pan and the Pirates, I think of Darkwing Duck, I think of Scooby Doo and I think of Talespin. And I hope I am not the only one who really likes the Wild Thornberrys and resent the fact it gets poked fun at. Nor do I think Fairly Odd Parents is the worst animated show on Planet Earth. I accept it's annoying, and in some ways overrated, but it isn't the worst show on Nickolodean. That is Chalk Zone, god that show is unwatchable. But the worst animated show I've ever seen is Shaggy and Scooby Doo:Get a Clue, which is crudely animated, unfunny and frankly a disgrace.One thing I don't like about this show is the animation. The characters, forgive me if I offend, have very weird facial features, and a lot of the backgrounds are dull and lack the colour that make Spongebob Squarepants and Wild Thornberrys so nice to look at. The characters with the exception of Wanda I find very annoying. I can't believe such a talented voice actress like Tara Strong(aka. Charendoff) voiced Timmy. Timmy I don't find very likable as a lead character at all, he is annoying and sometimes patronising, and he is a poor decision maker as well. And his voice gets on my nerves. I actually like Strong but not in this show. Another annoying character is Cosmo, the supposedly funny character. Instead, his jokes are as unfunny as they could become. They are either a) contrived, or b) over familiar. Timmy's parents are awful characters, who don't give a toss about their son, and their personalities wear well thin.The story lines are very unoriginal on the most part, and I keep thinking, where have I seen this before. The episodes after the arrival of the baby I thought were unwatchable. Even worse is the scripts, very unfunny, childish, witless and suffer from a complete lack of energy.All in all, not the worst show ever, but pretty poor for an animation fan, and fairly uncomfortable to sit through. 3/10- there are redeeming qualities, and I completely understand if people like it. Bethany Cox",negative
"I can't believe people are looking for a plot in this film. This is Laural and Hardy. Lighten up already. These two were a riot. Their comic genius is as funny today as it was 70 years ago. Not a filthy word out of either mouth and they were able to keep audiences in stitches. Their comedy wasn't sophisticated by any stretch. If a whoopee cushion can't make you grin, there's no reason to watch any of the stuff these guys did. It was a simpler time, and people laughed at stuff that was funny without a plot. I guess it takes a simple mind to enjoy this stuff, so I qualify. Two man comedy teams don't compute, We're just too sophisticated... Aren't we fortunate?",positive
"When I read MOST of the other comments, I felt they were way too glowing for this movie. I found it had completely lost the spark found in the earlier Zatoichi movies and just goes to prove that after a long absence from the screen, it's often best to just let things be. I completely agreed with the Star Trek analogy from another reviewer who compared the FIRST Star Trek movie to the original series---millions of excited fans were waiting and waiting and waiting for the return of the show and were forced to watch a bland and sterile approximation of the original.The plot is at times incomprehensible, it is terribly gory (though the recent NEW Zatoichi by Beat Takeshi is much bloodier) and lacks the heart of the originals. I didn't mind the blood at all, but some may be turned off by it (particularly the scenes with the severed nose and the severed heads). In addition, time has not been good to Ichi--he seems a broken and sad man in this film (much, much more than usual)--and that's something fans of the series may not really want to see.This was a very sorry return for Zatoichi. Unless you are like me and want to see EVERY Zatoichi film, this one is very skipable. See one of the earlier versions or the 2003 ALL-NEW version.",negative
"Those French and those Germans sure have a long history of not liking each other. It is interesting to note that Kamerdaschaft or Comradeship in translation takes place in 1931. Only a few years later, Hitler would siege Germany and begin his plans to take over the world, France being a casualty of his ambitions. But these are times of sereneness compared to the future. A group of miners at the border try to cross over to France to get work. They are spurned back and later at a nightclub by their French neighbors. Then a disaster happens in the mines of the French and a well-crafted and written scene, a troupe of German miners decide to come to the rescue. A simple story is it not? Pabst was a poet of silent cinema and I am not sure if this is his first sound movie or not, but his poetry is there to be discovered. He isn't fussy but brings a rugged realism to the ordeal. Ther is even a flashback to a WWII event that beckons the point of this story. Supposedly based on a real event, the movie does the events proudly with directness and terseness. Smetimes, that's what a movie needs to be.",positive
"Wow, praise IMDb and Google, for I have been trying to remember the name of this f'ing awesome movie for over 15 years now. Slaughter High, man! Hells yeah!I'm not going to bore you with a plot summary, and actors, and yadda yadda yadda, 'cause you all know what's up. That's why you're here anyway. What I will do, however, is explain the fond memory I have of this quintessential 80's D-Movie slasher joint.In 1987, when I was around the age of 7, my father used to rent all these horror movies. Would he care that his kids were watching them with him? No. So, at that young age i saw Slaughter High. What I saw in that movie stuck with me big time. I haven't seen it since, but I remember to this day most of the ridiculous kills in the movie. For example, the post-sex scene (why is there a metal bed in a school?) gets electrocuted. Or, the guy being drowned in a cess pool. Come on! My personal favorite, though...the exploding stomach from the tainted beer. Amazing! How can you honestly hate on a movie where one of the characters finds a beer in an abandoned school, like, 10 or 15 years later and thinks it would be a good idea to drink it? Then his stomach explodes? What!? And that great line: Let's take my car...it always starts. Classic crap all the way. I mean, I look back now, almost 20 years later, and laugh at it. But when I was 7, I was scared sh!tless. That jester hat (or was it a mask?) that the killer rocks throughout freaked me the f*ck out!All in all, yes, a crappy movie. But for nostalgia purposes and for humor factor this movie gets a 9 out of 10 from me. Either stay up every night real late and hope to catch this on same Late Late Late Movie show, or hunt down a VHS copy and dust off your VCR.",positive
"Full House is a great family show. However, after watching some episodes over and over again I've realized that they're incredibly boring and they seem to shelter themselves from the outside world a lot. Yes, there is a lot of comedy, but there are times when it's incredibly cheesy. It's not like I hate it, but just don't watch them over and over again because they get old quick. Probably the best season is the first.Full House is about widower Danny Tanner(Bob Saget)and his three daughters D.J. (Candace Cameron) Stephanie (Jodie Sweetin) and Michelle (Mary-Kate and Ashley). When Danny's wife dies the he is in need of some help. So, his best friend Joey (Dave Coulier) and the girls' Uncle Jesse (John Stamos) moves in with them. Once they live there together they find they can't live without each other. Full House reminds you just how important family is and that you can always go home again.",positive
"Midnight Cowboy is not for everybody. It's raw, painful, and realistic but very entertaining. The lead actors Jon Voight and Dustin Hoffman who would go on to become Oscar winning actors deliver amazing performances. Voight as the Texas hustler, Joe Buck, who migrates from small town Texas to New York City to become a hustler. He does not apologize for his chosen profession but it is not that easy. The New York City women like the rich lady played by Georgeann Johnson and Cass played by Oscar nominated Sylvia Miles are different than Texas women. Sadly, Buck is trying to escape from his past life in Texas. He was raised by his grandmother, Sally Buck, played by the wonderful actress Ruth White who died in 1969 from cancer. The locations in New York City are wonderful to watch as is the relationship between Fatso played by Hoffman and Buck's characters evolve into a moving male to male friendship. The men are struggling to survive the New York City life by not playing by the rules like getting a real job. As the film evolves, Buck's past comes to the surface and it's haunting but not clear. The film is not for children but compared to today's films and television programming, Midnight Cowboy might be more tame. I can't forget a young Brenda Vaccaro and a party that you can't forget. It's also a tearjerker of a film, so get your hankies out too.",positive
"I should have listened. I was warned, and still, I paid money for this, after reading all the reviews, after knowing the original is ""so bad it's good"", and that part 2 does not fit into that category at all, still, even then, I couldn't resist. Exactly what happened here? Part one was Hilarious, it had so much politically incorrectness, and other Crazy, Fat Entertainment, and this one, there just couldn't possibly be a worse sequel on God's green earth, not Basket Case 2, hell, not even Troll 2. This is truly the worst sequel in history and that's really saying something considering the groundbreaking, bottom of the barrel qualities of the original. Criminally Insane part 2 was just a completely different brand of bad. Shot on Video, zero score, zero entertainment value, 1/3 consists of flashbacks of the original, and on top of all that, crazy, fat Ethel has lost a portion of her girth. I mean, honestly, is this some kind of sick joke?!? Thank's a lot, Nick Milliard. 1/1",negative
"FATTY DRIVES THE BUS is simply the funniest, most original and entertaining piece of work i have ever had the pleasure of seeing.this movie is by no means up to Hollywood standards, or even that of a straight-to-video movie fluff comedy starring terry ""hulk"" hogan, in terms of camera work, editing, acting, budget, or anything else.what this movie DOES have though, is a very original and enjoyable story, and it is obviously done by people who love making it, and the enthusiasm of the all the cast and crew really break through all its budget and acting downfalls.this movie proves that you don't need a huge budget or decent actors to make a great film, all you need are some original ideas and some passion for what your doing.simply the best movie ever. i don't care how you get it, rent it, order it, steal it, download it, just see this movie.now i just hope they make a DVD version.",positive
"To put it simply, The Fan was a disappointment. It felt like as if I was watching Taxi Driver, except Taxi Driver was much better than this. It seemed like the filmmakers wanted us to root for Robert Deniro's character 100 percent. This approach didn't work.",negative
"Bugs life is a good film. But to me, it doesn't really compare to movies like Toy story and stuff. Don't get me wrong, I liked this movie, but it wasn't as good as Toy story. The film has the visuals, the laughs, and others that Toy story had. But the film didn't feel quite as... I don't know, but I thought it was still a pretty good film. A bugs life... I don't want to say this, is a film that I don't remember. I saw it years ago. Of course, I haven't seen Toy story in years, but I still remember it. I shouldn't have reviewed this film, but I am. I am giving it a thumbs up, though it's not exactly the best work Pixar has done.A bug's life:***/****",positive
"The worst movie I have seen in quite a while. Interesting first half with some engaging, terse dialogue among dubious characters in a late-night bar. The movie then degenerates into a shapeless succession of scenes aiming for visual shock (read disgust) without any redeeming observations or lessons in humanity or anything else.I wanted to walk out, but the director was present at this showing and my politeness preventing me from showing him disrespect. Still, time is precious (as the director himself observed in his intro) and I really begrudge the time I wasted on the second half of this one.Saving graces were the three main characters in the first half of the movie, especially the female lead.",negative
"Okay first of all, I didn't sit down to watch the premier of a ""Star Trek"" Series to see a cowboy flying around in space. this is how a normal Enterprise episode works1 Archer finds a nebula or something aloung the lines of that and wants to take a closer look but it might destroy the ship.2 he sends a shuttle into the nebula and and the shuttle get damaged...in all of the episodes I have seen, all of the problems are happening because of Archer's stupid mistakes. Oh and did you see the preview of one episode showing Archer and T'pol kissing?!?!?!?!?!?!? I was planning to watch that episode but after that I totally gave up on Enterprise and turned to TV right off. Come on!!!! This is star trek!!!!!!!!!!!!!!!!!!!!Also what was with the banana slug?? In one episode, Hoshi had a banana slug but had to leave it behind for some stupid reason. Okay fine, little dumb to bring you pet slug in space but whatever. Okay that was what I thought until they left it on a desert planet!!!!! A BANANA SLUG CANNOT LEAVE IN A DESERT!!!!!!!!!!!! How dumb are these writersAny ways, just saying if Enterprise is on DON'T WATCH IT!!!!!",negative
"Gregory Peck gives a brilliant performance in this film. The last 15 minutes (or thereabouts) are great and Peck is an absolute joy to watch. The same cannot however be said for the rest of the film. It's not awful and I'm sure it was made with good intentions, but the only real reason (if I were to be honest) to see it is Peck. For the rest you are better off just reading the Old Testament.",positive
"First, there is NO way the remake can be as good, because Japanese society is quite different from ours and plays such a major part in this film, as explained in the opening narration. It adds to the humor as well as warmth of this movie. There is slew of different supporting characters/personalities. Each does there part in making this movie wonderful. This movie is full of comedy that isn't vulgar in anyway like most of today's ""gross-out comedies."" Yet it can still have you laughing out loud. The reality is, in real life, you don't have a choice of who you work with or go to school with...etc. This movie truly emphasizes that and shows that the natural good in people can overcome petty differences. Not to mention, it makes for a great sub-plot and much of the humor. This is a story about dance that actually has a story, and a good one at that. There are a few back stories that are not out of place, but actually support the main storyline. Truly a well written film. The dancing is great, too. I happen to be a fan of any movie with dancing of any sort, for that aspect. However, this movie goes beyond any other with dance, in the fact that, it is a story First and just happens to be written about dancing in Japanse society. Highly recommended.10 out of 10.",positive
"This is one of my all time favorites.If the movie has a flaw, it's that it comes at you like a raging bull. It doesn't so much engage the viewer as assault him. ''Scarface'' is as voracious and unyielding a production as Tony Montana himself. Nothing is left to the viewer's imagination.Moroder's languorous synthpop fits the action to a tee. Like the chorus in a Greek tragedy, it wails and gnashes, broods and tugs, a constant reminder of Tony's inexorable fate.Not so much a tale of caution as a disaster in progress, ''Scarface'' rips across the screen with the unstoppable force of a runaway train.",positive
"""Atlantis"" is a new and right step for a Disney feature. It's a good choice to make a film by such a mysterious legend like ""Atlantis"". I didn't have any expectations for this film, but after watching it, I don't quite understand why this film got so bad reviews. Even in my country the reviewers weren't positive.""Atlantis"" is not a perfect movie, but still one of Disney's greatest, even I doubt that this film ever will get ""Disney classic"" reputation. Well, that's another case. It's funny to think that this sci-fi movie was directed by the same directors as ""Beauty and the Beast"" and ""Hunchback"" (so Kirk Wise and Gary Trousdale are trying to get away from their monster movies reputation, he he, I'm just kidding).Well, enough nonsense. ""Atlantis"" is a watchable, exiting and very enjoyable film. Even this film it's a PG-rated action-feature, it's also suitable for kids, in my opinion (parents who mean the opposite, don't kill me for writing this, he he).The story is a little predictable, but it doesn't ruin the movie. The comic book-inspired animation it's suitable for the film and set's a departure from the usual Disney-style. It's colorful, dark and detailed. The Deep Canvas sequences are pretty impressive. The film is also funny sometimes, even I more giggled than laugh through the movie. (SPOILERS) The characters of this film are also very likable, but unfortunately there isn't enough screen time to get to know everybody, so some characters are left behind (SPOILERS).The score of James Newton Howard is absolutely great. It's daring and exotic. (SPOILER) The most impressive about this film is how they're making the Atlantean language sound very natural, ethnic and authentic. It's really awesome (SPOILERS OVER)The script is tight and well-written, but still the there are some questions left unanswered in the story. But luckily there are not so much of them.So do you're self a favor, don't listen to the reviewers and watch ""Atlantis"", cause it's waiting for you...",positive
"This TV production of 1970 starring Susannah York and George C. Scott is another proof of how difficult it is to adopt ""Jane Eyre"" to the screen, and how much can go wrong in doing so. It is true that the movie suffered in the transfer to DVD - some scenes which were complete in the original were shortened and so badly edited that there are striking continuity gaps and that even one crucial scene between Jane and Rochester starts in the middle of a sentence! But even if the editing were better, the film would not be. The script is bad, the portrayal of the characters is untrue to the novel and nearly all actors are miscast. As a consequence one does not have the feeling of watching an adaptation of Charlotte Brontë's novel at all. The problem is not only that a number of scenes are shortened or left out - this is the case with all the short adaptations - but that the remaining scenes do no at all capture the tone, the spirit, the atmosphere and the concept of the novel.This Jane Eyre for example completely leaves out Gateshead and begins with Jane's arrival at Lowood. While this is perfectly all right, since some scenes must by necessity be left out, it is not understandable that, instead of using the time gained (so to speak) and thoroughly portraying Jane's friendship with Helen, the influence Helen has for Jane's development, the lecture in Christian stoicism that she teaches her, the film nearly exclusively concentrates on the physical ill-treatment of Helen, which is driven to absurd extremes in this adaptation. What Helen has to suffer is bad enough as described in the novel, but here Miss Scatchard is portrayed as a kind of sadistic prison ward, who deliberately wants to drive Helen to a premature death. And this is about all which happens at Lowood. If you compare that to the deep impact the years spent in Lowood have on Jane in the novel, one can only state with regret that the movie does not even touch the surface of that particular episode in Jane's life. And this is the problem throughout this adaptation: It rushes from scene to scene, very often without transition, and nowhere comes even near the essence of the novel. The dialogues are an odd mixture of made-up lines and lines from the novel, very clumsily patched together, and the scenes between Jane and Rochester are so shortened that both share only 5 minutes together on screen before they fall in love, and the little conversation they have contains nothing of the brilliance, the intensity and also the humour of the conversations between Rochester and Jane in the novel. But the scriptwriter not only did Brontë's language injustice but in addition managed to ruin her moral set-up with just one sentence. When Rochester and Jane go to see Rochester's wife after the would-be wedding, Rochester says: ""Yet I once loved her (his wife) as I love you now."" The whole moral concept of the novel depends on the fact that Rochester is indeed an innocent victim of an amoral scheme and was trapped into marrying a mad woman whom he never loved, and that his effort to seek a true life partner is, if not sanctified by God's and man's law, yet understandable and forgivable! But this one sentence completely undermines Brontë's whole carefully constructed moral concept and turns Rochester into a dirty old man who wants a new young wife because his old one is of no use to him any longer.From the errors regarding the script to the errors regarding the casting: Now I am by no means one of those who insist on physical resemblance between an actor and the literary figure he portrays, but by no stretch of imagination is it possible to picture lovely, blonde, blue-eyed and full-mouthed Susannah York as the novel's plain heroine. In addition, Ms York was in her thirties when the film was shot and looks it. Played by her, the novel's shy, reserved and inexperienced young Jane becomes a perfectly poised, graceful and mature woman, completely sure of herself and her deserts. I do not say that Susannah York does not play well and convincingly but the woman she portrays is not Brontë's Jane Eyre. To cast George C. Scott as Rochester must have been motivated by the desire to have a Rochester who looked old enough to make the 18 years difference in age between Jane and Rochester plausible. Scott looks as if he were around 50 but acts in various scenes as if he were 70.To compliment the ""maturity"" of the leading actors all passion, desire and despair seems to have been deliberately wrung out of the script. The scene between Jane and Rochester after the wedding, the emotional climax of the novel, has become a calm, rational conversation between two middle-aged persons, at the end of which Rochester falls asleep. When Jane returns to him in the last scene, he is just as mildly pleased as a grandfather who has just been paid a visit in his old people's home by his favourite granddaughter. The only character who displays an appropriate amount of emotion is St. John, of all people. Ian Bannen plays him so passionately and his eager plea for Jane's love is so touching that one gets the impression that Bannen was modelling his St. John on the Rochester of the novel. But good though Bannen is, his St. John is just as far from the novel as York's Jane and Scott's Rochester. The only redeeming features of this very disappointing ""Jane Eyre"" are the locations and the score, and I would only recommend this production to those who want to watch and compare every single adaptation of ""Jane Eyre"".",negative
"If you are a fan of Altman's large ensemble casts, as evidenced in major films like M.A.S.H., Nashville, Gosford Park, and lesser seen films like A Wedding, then you will no doubt be entertained by HealtH. Centered around a Health Convention where two women are running for President, HealtH contains many of Altman's latter 70s regulars like Paul Dooley (who helped write the film), Carol Burnett, and Henry Gibson, while also including top star Altman newcomers like Lauren Bacall, James Garner, and Glenda Jackson. Like a lot of Altman ensemble films there are numerous subplots in this film, but it is not nearly as overwhelming as films like Nashville or A Wedding, rather it has a more centered feel, perhaps like M.A.S.H. or Gosford Park. The whole thing is an obvious satire on the Health movement, filled with over-top, outlandish, contradictive characters, with guest stars like Dick Cavett providing a wry commentary on the whole thing. Underlining the whole election process is Altman's characteristic pessimism about politics and public appeal but what is most appealing about this film is the sheer fun most people seem to be having. This would be one of Altman's last films like this for a while!",positive
"This is the biggest piece of crap ever. It looks like they spent more time, effort, and money making the DVD cover than they did on the actual movie. I really thought the DVD had been switched out with someone's homemade porno until I recognized one of the actors from the cover. This movie looks like someone made it with a hundred bucks and a camcorder and they spent half of that on rats. The picture is really clear, but that, along with the very unfortunate lighting, cinematography, if you can call it that, production, acting, if that is actually what they are doing, and script, if they had one, makes this movie look worse than an old porno. At least the old porno has a point. This just looks like some PETA members got together and decided to make a really disturbing, pointless PSA about animals rights and feelings. This is so not worth the money or the time. It has nothing in common with the actual BTK serial killer other than the name of the killer and that of some of the victims. The people who made this movie should be glad he's not still free, or he might have come after them just for screwing up this movie so bad.",negative
"Back in the day, I remembered seeing dumb Nintendo Power comics that had the same artwork as this show... and then word came up that this show was a coming to a television near me! I was not estatic, but curious... I was curious about how bad this show was gonna suck. My friends all said that this show had no real meanings and was too silly for straight people like me to enjoy (i'm actually gay), so I decided to watch the show with low expectations.WHAT A HORRIBLE EXPERIENCE!!!!!!!!!!! First off, I hate the new characters. Tiff and Tuff are so dumb and I hate how so many fanboys drool over Tiff, it's sad. I also hate how they made Chef Kalasaki (or whatever his nonstraight name was) a good guy who owned a restaurant. Bad move, 4Kids TV! Escargoon is nothing but a loser adviser to the King Dedede (who sucks big time in this show) and I hate the face of that one company that keeps supplying Dedede with those awful weapons to destroy Kirby. So stupid, I hate this show.I then began to hate Kirby even more since it was obvious Nintendo was just aching to get Kirby some popularity. Kirby'll never beat Mario in the fight for coolness, and Kirby will always be nothing but a tiny little cream puff of gayness. NUF SAID!!!",negative
"Cedric Kahn's films have been character-based, rather than action-based (I'm thinking of L'Ennui and Feux rouges) so it is jarring to see this series of really expert car chases interspersed with some plodding attempts to give character to Succo. I don't find Stefano Cassetti to be an interesting actor; he reminds me of pro athletes who are coaxed into movies, like Bret Favre. That blank stare looks like a really vicious deer caught in the headlights. A real actor would have forced us to reflect more on Succo's personality, rather than admiring his skill at carjacking.The little acting there is comes mainly from Isild le Besco as the needy schoolgirl Succo takes by storm. The interview at the police office is a marvel of bland obstinacy with a little fear of the future blended in. Le Besco apart, there is little to recommend this film.",negative
"I can't understand why so many peoples praised this show. Twin peaks is one of the most boring titles I have ever seen in my life.Now I have seen all season 1 episodes, and seeing season 2 episode 1. Simply I can't take this show anymore.1) Where is the proper induction in criminal investigation?In season 1, there was a scene that agent Cooper throws stones to a bottle. Can you guess why he did that? He just want to identify murderer by doing this 'joke' while mentioning supernatural ability given by Tibet dream. Wow!!!2) There are too many unnecessary scenes in this show.For example, season 2 started with a 'funny' scene that a dumb old man serves agent Cooper with a cup of milk while Cooper are laying down on the floor.( He got the gun shoots in his belly already. ) This old man is doing nothing but saying some dumb comments. That's all.This scene is really boring and even long ( 3 min 30 sec.... It's like Hell. )I would read some comic books rather than see this show anymore.",negative
"I signed in just to comment on how awfully stupid this movie is. Besides being a rip-off of Executive Decision or Air Force One or any other kind of terrorist story, this is the kind of movie that makes you appreciate seeing a movie that can take the same basic ideas and do it well. It's hard to blame the actors when they are given such a stupid, cliché-ridden script to work with. It's bad enough if you groan once in a movie when you encounter an insult to your intelligence, but when you find yourself groaning over and over again, you have to conclude that the director also isn't the brightest bulb in the movie business, nor are the producers for deciding to bring this story to the screen in the first place. The mostly low-rent actors you can excuse for taking on this assignment, because they most likely showed up to get the money and exposure, not that being a part of this joke-of-a-movie is going to earn them any awards or recognition. It may end up embarrassing them for having such poor judgment as to get involved in such a loser. I see no point in summarizing the plot or even in giving any examples to prove my case, for, to do so, would be cruel and unusual punishment that no one involved in this debacle could withstand. Just as studying well-made movies can inspire you how to make a good, skillfully put-together work of art and beauty, the only thing that you can learn from watching this monstrosity is what NOT to do and what does NOT work! Be warned.",negative
"The idea is a very smart title the film has a serious tongue in cheek feel to it. But it is so subtle you don't know how to read it! Are these guys doing a full blown comedy or is there something else going on. The little dialogue the film has isn't very delicate and this adds to the power of the film. If all the sound was switched off from the film it actually wouldn't take anything away from the film. The physical actions or the art of showing is so strong that it on its own carries the entirety of the story.I is a blessing and with the blessing the emotion is followed by shame. I first say this film as part of a ""black"" film festival. After watching the film i was so impressed by the work. But then i asked myself what next? Where can someone else see this work? The common association of art without purpose isn't to be found here. You can see the intention in the design from the start to the finish. The usage of African music the style the casting everything seems planned and for a reason. The character development is amazing. The casting i think is the strongest aspect of the film; the characters are easily defined within 2 minutes of the 6 minutes of actual film.We need to see more of these kinds of films, there really needs to be greater support for the development of short films across the board.",positive
"Having been a fan of 'Columbo', I was sorely disappointed in 'Corky Romano'. While certainly a funny movie, Falk's mob boss character was a far cry from the lovable lieutenant he's played for so many years, especially with the offensive language he used. After 'Corky Romano', I was honestly both surprised by and soured on Mr. Peter Falk. HOWEVER, having just seen 'Finding John Christmas' and its predecessor, 'A Town Without Christmas', for the first time within a week of each other, I have to say that 'Max', Peter's Falk's delightful character in both movies, is surely as memorable and lovable as 'Columbo'. While parts of the movie are quite predictable, such scenes in no way take away from the enjoyment of seeing the story played out. I too wish I had recorded both of these heartwarming Christmas movies, and I highly recommend them whether you're a Falk fan, a Christmas nut, or simply someone who enjoys the occasional feel-good movie of the week. This movie may end up lost among the throngs of made-for-TV holiday flicks, so be sure to find 'Finding John Christmas' before it's too late.",positive
"My family goes back to New Orleans late 1600's early 1700's and in watching the movie I knew it was a history my grand-parents never talked about, but we knew it existed. I have cousins obviously black aka African Americans and others who can ""pass"" as white and chose not to. It's a hard history to watch when you realize that it's your family they're talking about and that Cane River is all a part of that history. It makes me want to cry and it makes me want to kick the 'arse' of my great grandfathers who owned those plantations and wonder in awe of how my great grandmothers of African heritage lived under that oppressive and yet aristocratic existence...And at the same time had I not come out of that history, I probably wouldn't be the successful business woman I am today living successfully in a fairly integrated world. The acting was both excellent and fair depending upon the actor, but it is a movie that NEEDED to be made. Anne Rice is incredible and I ask myself, why is she 'symbolically' writing about my family and I'm not. I recommend this movie to everyone. Leza",positive
"A series of random, seemingly insignificant thefts at her sister's boarding house has Miss Lemon quite agitated. A ring, light bulbs, a rucksack, a lighter, a stethoscope, a shoe  there seems to be no rhyme or reason to any of it. Miss Lemon asks her employer, the great Belgian detective Hercule Poirot, to look into the matter. But what Poirot sees is something far more sinister than Miss Lemon could have imagined. And Poirot's fears are confirmed when one of the students living in the boarding house if found murdered. It's up to Poirot to bring a killer to justice.Hickory Dickory Dock is a solid, but not spectacular, entry in the long running Poirot series. I appreciate how faithful the script is to Agatha Christie's original story. I realize that certain liberties had to be taken, but I appreciate the effort nonetheless. The major points of the mystery are all there  the petty thefts, the boarding house, the students, the ripped rucksack, and, of course, Poirot's ability to see something sinister going on before it actually happens. With a few exceptions, the cast of students is almost as I pictured them. Damian Lewis and Jessica Lloyd standout among the group. As mush as I always enjoy David Suchet's Poirot, I get a real kick out of the episodes with Phillip Jackson's Inspector Japp and Pauline Moran's Miss Lemon. This episode is a real treat as Miss Lemon gets more screen time than usual. Finally, I enjoyed the use of the ever present mouse as an observer of the activities in the hostel. It's a fun little play on the Hickory Dickory Dock title.I realized while re-watching Hickory Dickory Dock just what a tremendous influence Agatha Christie's work was on the highly stylized Italian mystery films, or Gialli, of the 60s and 70s. Take the murder of Mrs. Nicoletis as an example. If you were to bump up the graphic nature of the scene, you would have something straight out of an early 70s Giallo. In fact, the entire plot of Hickory Dickory Dock could have been used in a Giallo. It's just convoluted and interesting enough to have worked.",positive
"I had a vague idea of who Bettie Page was, partly due to her appearance in the very wee days of Playboy (apparently, when she got her photo taken of her and her Santa hat, just that, she didn't know what the mag was). The movie, co-written and directed by American Psycho's Mary Harron, fleshes out the key parts of her life well enough. A southern belle of a church goer has some bad experiences and leaves them behind to seek better times in New York City, where she gets into modeling, and from there a lot more. Soon, she becomes the underground pin-up sensation, with bondage the obvious (and ""notorious"" of the title) trait attributed to her. The actress Gretchen Moll portrays her, and gets down the spirit of this woman about as well as she could, which is really a lot of the success of the film. She's not a simplistic character, even if at times her ideas of morality are questionable (""well, Adam and Eve were naked, weren't they?"" she comments a couple of times). Apparently, the filmmakers leave out the later years of Page's life and leave off with her in a kind of redemptive period, leaving behind the photo shoots for Jesus.In all, the Notrious Bettie Page is not much more than a kind of usual bio-pic presented by HBO films, albeit this time with the stamina for a feature-film release. The best scenes that Harron captures are Page in her ""questionable"" positions, getting photos of her in over-the-top poses and starring in ridiculous films of whips and chains and leather uniforms. This adds a much needed comic relief to the film's otherwise usual nature. It's not that the story behind it is uninteresting, which involves the government's investigation into the 'smut' that came out of such photos and underground magazines. But there isn't much time given to explore more of what is merely hinted at, with Page and her complexities or her relationships or to sex and the fifties. It's all given a really neat black and white look and sometimes it seemed as if Harron was progressing some of the black and white photos to be tinted more as it went along. It's a watchable view if you're not too knowledgeable of Bette Page, and probably for fans too.",positive
"This movie is trash-poor. It has horrible taste, and is pedestrian and unconvincing in script although supposedly based on real-events - which doesn't add much of anything but make it more of a disappointment. Direction is not well done at as scenes and dialogue are out-of-place. Not sure what Robin Williams saw in this character or story. To start, Williams is not convincing as a gay in a relationship breakup nor is the relationship itself interesting. What's worse, his character is compelled by an ugly pedophile story that is base and has no place as a plot device. You have an older Rory Culkin tastelessly spouting ""d_ck_smker"" - in good fun- which is annoying enough and then laughed up by the Williams character. Finally you have Sandra Oh as a guardian angel adviser to Williams and a thrown in explanation of the whole fiasco towards the end. Toni Collete's character is just plain annoying and a re-hash of her 6th Sense performance with poorer direction. Very Miss-able.",negative
"""Vanilla Sky"" was a wonderfully thought out movie. Or rather, ""Abre Los Ojos"" was well thought out. I watched that movie late one night, excited about what was to come. I wasn't disappointed. By the end of the movie, I was awstruck. I couldn't get it off my mind. The whole idea of it just blew me away. The ending, was more of a surprise than Shyamalan could ever do. The plot line was also something that kept me interesting through and through. The cast, superb. It was an all around wonderful movie. The kind of movie you can watch again and again and always find something new. I've seen it four or five times and I'm always finding something new. It's a movie to keep you interested forever.",positive
